train_step,pc_metric,pc_steps,pc_total,pi_max_steps,pi_steps,test_acc,test_loss,lambda_gate,seed,dt,rollout_tol,rollout_steps,oracle_every,lambda_cap,log_path
120,16.0,16.0,16.0,16.0,,0.9497,0.2337,0.298,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
140,16.0,16.0,16.0,16.0,,0.9505,0.2049,0.354,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
160,16.0,16.0,16.0,16.0,,0.9502,0.221,0.365,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
180,16.0,16.0,16.0,16.0,,0.9592,0.2099,0.29,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
200,16.0,16.0,16.0,16.0,,0.9595,0.1755,0.381,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
220,16.0,16.0,16.0,16.0,,0.9603,0.1841,0.32,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
240,16.0,16.0,16.0,16.0,,0.9634,0.167,0.305,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
260,16.0,16.0,16.0,16.0,,0.9614,0.1812,0.292,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
280,16.0,16.0,16.0,16.0,,0.9643,0.203,0.338,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
300,16.0,16.0,16.0,16.0,,0.9644,0.1718,0.365,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
320,16.0,16.0,16.0,16.0,,0.9631,0.1608,0.353,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
340,16.0,16.0,16.0,16.0,,0.9678,0.1598,0.396,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
360,16.0,16.0,16.0,16.0,,0.9664,0.1679,0.196,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
380,16.0,16.0,16.0,16.0,,0.9667,0.1516,0.369,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
400,16.0,16.0,16.0,16.0,,0.9677,0.1689,0.286,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
420,16.0,16.0,16.0,16.0,,0.9657,0.1713,0.202,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
440,16.0,16.0,16.0,16.0,,0.9653,0.1517,0.404,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
460,16.0,16.0,16.0,16.0,,0.9628,0.1766,0.261,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
480,16.0,16.0,16.0,16.0,,0.9701,0.146,0.276,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
500,16.0,16.0,16.0,16.0,,0.9673,0.1402,0.289,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
520,16.0,16.0,16.0,16.0,,0.972,0.1497,0.316,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
540,16.0,16.0,16.0,16.0,,0.9693,0.1269,0.379,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
560,16.0,16.0,16.0,16.0,,0.9718,0.1214,0.451,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
580,16.0,16.0,16.0,16.0,,0.9685,0.1368,0.276,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
600,16.0,16.0,16.0,16.0,,0.9696,0.1747,0.237,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
620,16.0,16.0,16.0,16.0,,0.9714,0.1327,0.428,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
640,16.0,16.0,16.0,16.0,,0.97,0.1351,0.31,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
660,16.0,16.0,16.0,16.0,,0.9715,0.1264,0.365,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
680,16.0,16.0,16.0,16.0,,0.9706,0.1203,0.363,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
700,16.0,16.0,16.0,16.0,,0.9696,0.138,0.201,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
720,16.0,16.0,16.0,16.0,,0.9699,0.1302,0.275,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
740,16.0,16.0,16.0,16.0,,0.9718,0.1651,0.216,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
760,16.0,16.0,16.0,16.0,,0.969,0.1384,0.395,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
780,16.0,16.0,16.0,16.0,,0.97,0.1368,0.284,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
800,16.0,16.0,16.0,16.0,,0.9705,0.132,0.316,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
820,16.0,16.0,16.0,16.0,,0.9714,0.1277,0.281,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
840,16.0,16.0,16.0,16.0,,0.9687,0.1483,0.417,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
860,16.0,16.0,16.0,16.0,,0.9702,0.1433,0.342,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
880,16.0,16.0,16.0,16.0,,0.9689,0.1782,0.357,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
900,16.0,16.0,16.0,16.0,,0.9688,0.1496,0.262,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
920,16.0,16.0,16.0,16.0,,0.9706,0.1388,0.249,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
940,16.0,16.0,16.0,16.0,,0.9722,0.1356,0.276,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
960,16.0,16.0,16.0,16.0,,0.9727,0.1169,0.445,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
980,16.0,16.0,16.0,16.0,,0.9699,0.1362,0.3,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
1000,16.0,16.0,16.0,16.0,,0.9703,0.1319,0.318,0,0.007,0.0001,16,1,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle1_devgpu.log
20,16.0,16.0,16.0,16.0,,0.8474,0.4622,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
40,16.0,16.0,16.0,16.0,,0.8942,0.347,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
60,16.0,16.0,16.0,16.0,,0.9099,0.3049,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
80,16.0,16.0,16.0,16.0,,0.9298,0.2373,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
100,16.0,16.0,16.0,16.0,,0.9351,0.2126,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
120,16.0,16.0,16.0,16.0,,0.9364,0.2135,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
140,16.0,16.0,16.0,16.0,,0.9415,0.1891,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
160,16.0,16.0,16.0,16.0,,0.9431,0.1864,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
180,16.0,16.0,16.0,16.0,,0.9495,0.1724,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
200,16.0,16.0,16.0,16.0,,0.9507,0.1577,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
220,16.0,16.0,16.0,16.0,,0.9534,0.148,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
240,16.0,16.0,16.0,16.0,,0.9528,0.1427,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
260,16.0,16.0,16.0,16.0,,0.963,0.1221,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
280,16.0,16.0,16.0,16.0,,0.9615,0.126,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
300,16.0,16.0,16.0,16.0,,0.9636,0.119,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
320,16.0,16.0,16.0,16.0,,0.9601,0.1275,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
340,16.0,16.0,16.0,16.0,,0.9625,0.1213,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
360,3.0,3.0,3.0,3.0,,0.9662,0.1067,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
380,16.0,16.0,16.0,16.0,,0.9677,0.1004,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
400,16.0,16.0,16.0,16.0,,0.9634,0.1191,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
420,16.0,16.0,16.0,16.0,,0.9683,0.0974,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
440,16.0,16.0,16.0,16.0,,0.9683,0.0974,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
460,3.0,3.0,3.0,3.0,,0.9698,0.0972,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
480,3.0,3.0,3.0,3.0,,0.9706,0.0925,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
500,16.0,16.0,16.0,16.0,,0.9702,0.0919,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
520,16.0,16.0,16.0,16.0,,0.9725,0.0877,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
540,3.0,3.0,3.0,3.0,,0.9725,0.0897,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
560,3.0,3.0,3.0,3.0,,0.9724,0.0919,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
580,16.0,16.0,16.0,16.0,,0.9736,0.0834,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
600,16.0,16.0,16.0,16.0,,0.9744,0.0787,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
620,3.0,3.0,3.0,3.0,,0.9721,0.0935,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
640,3.0,3.0,3.0,3.0,,0.9742,0.0809,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
660,16.0,16.0,16.0,16.0,,0.9743,0.0814,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
680,3.0,3.0,3.0,3.0,,0.974,0.0847,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
700,3.0,3.0,16.0,16.0,,0.9748,0.082,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
720,16.0,16.0,16.0,16.0,,0.9765,0.0773,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
740,3.0,3.0,3.0,3.0,,0.9754,0.0811,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
760,16.0,16.0,16.0,16.0,,0.9763,0.0762,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
780,16.0,16.0,16.0,16.0,,0.9762,0.0738,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
800,3.0,3.0,3.0,3.0,,0.9766,0.075,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
820,3.0,3.0,3.0,3.0,,0.9753,0.0764,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
840,16.0,16.0,16.0,16.0,,0.9668,0.1064,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
860,3.0,3.0,3.0,3.0,,0.9753,0.0782,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
880,16.0,16.0,16.0,16.0,,0.9735,0.0817,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
900,16.0,16.0,16.0,16.0,,0.9749,0.0803,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
920,3.0,3.0,3.0,3.0,,0.9746,0.0816,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
940,16.0,16.0,16.0,16.0,,0.976,0.0743,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
960,16.0,16.0,16.0,16.0,,0.9759,0.0759,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
980,16.0,16.0,16.0,16.0,,0.978,0.0668,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
1000,16.0,16.0,16.0,16.0,,0.9771,0.0734,0.0,0,0.007,0.0001,16,3,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
20,16.0,16.0,16.0,16.0,,0.8505,0.5834,0.315,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
40,16.0,16.0,16.0,16.0,,0.9072,0.3905,0.32,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
60,16.0,16.0,16.0,16.0,,0.9303,0.3339,0.355,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
80,16.0,16.0,16.0,16.0,,0.9385,0.2735,0.281,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
100,16.0,16.0,16.0,16.0,,0.9395,0.2404,0.306,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
120,16.0,16.0,16.0,16.0,,0.9442,0.2485,0.323,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
140,16.0,16.0,16.0,16.0,,0.9484,0.2265,0.316,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
160,16.0,16.0,16.0,16.0,,0.9418,0.2418,0.404,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
180,16.0,16.0,16.0,16.0,,0.954,0.2234,0.305,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
200,16.0,16.0,16.0,16.0,,0.9556,0.192,0.419,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
220,16.0,16.0,16.0,16.0,,0.9572,0.2091,0.328,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
240,16.0,16.0,16.0,16.0,,0.9605,0.1727,0.327,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
260,16.0,16.0,16.0,16.0,,0.958,0.1935,0.346,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
280,16.0,16.0,16.0,16.0,,0.9612,0.2242,0.314,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
300,16.0,16.0,16.0,16.0,,0.9593,0.2002,0.368,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
320,16.0,16.0,16.0,16.0,,0.958,0.1866,0.381,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
340,16.0,16.0,16.0,16.0,,0.9634,0.1621,0.406,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
360,16.0,16.0,16.0,16.0,,0.9653,0.193,0.223,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
380,16.0,16.0,16.0,16.0,,0.9628,0.1711,0.382,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
400,16.0,16.0,16.0,16.0,,0.9599,0.1757,0.325,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
420,16.0,16.0,16.0,16.0,,0.9644,0.1985,0.252,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
440,16.0,16.0,16.0,16.0,,0.9615,0.1839,0.36,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
460,16.0,16.0,16.0,16.0,,0.96,0.2264,0.273,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
480,16.0,16.0,16.0,16.0,,0.966,0.1658,0.277,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
500,16.0,16.0,16.0,16.0,,0.9614,0.1756,0.372,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
520,16.0,16.0,16.0,16.0,,0.9629,0.1759,0.355,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
540,16.0,16.0,16.0,16.0,,0.9665,0.1469,0.351,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
560,16.0,16.0,16.0,16.0,,0.9685,0.1381,0.452,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
580,16.0,16.0,16.0,16.0,,0.964,0.1476,0.301,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
600,16.0,16.0,16.0,16.0,,0.9662,0.1939,0.374,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
620,16.0,16.0,16.0,16.0,,0.9676,0.1594,0.35,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
640,16.0,16.0,16.0,16.0,,0.9608,0.1589,0.328,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
660,16.0,16.0,16.0,16.0,,0.9667,0.1703,0.349,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
680,16.0,16.0,16.0,16.0,,0.9663,0.1428,0.336,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
700,16.0,16.0,16.0,16.0,,0.966,0.1776,0.267,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
720,16.0,16.0,16.0,16.0,,0.9656,0.1519,0.348,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
740,16.0,16.0,16.0,16.0,,0.968,0.1778,0.275,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
760,16.0,16.0,16.0,16.0,,0.9646,0.1609,0.41,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
780,16.0,16.0,16.0,16.0,,0.9622,0.1648,0.329,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
800,16.0,16.0,16.0,16.0,,0.9674,0.1602,0.341,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
820,16.0,16.0,16.0,16.0,,0.9648,0.1623,0.315,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
